# index, gene, tax_id, _pos
60,4896,2539109,"array([ 2.6653469, -0.6782202])"
61,4896,2539201,"array([ 2.73980941, -0.71448503])"
62,4896,2539242,"array([ 2.65595527, -0.64963763])"
63,4896,2539248,"array([ 2.6243566 , -0.62730222])"
64,4896,2539249,"array([ 2.65396936, -0.68873428])"
65,4896,2539291,"array([ 2.63677845, -0.64021329])"
66,4896,2539352,"array([ 2.71849383, -0.56483919])"
67,4896,2539408,"array([ 2.65415783, -0.70173347])"
68,4896,2539423,"array([ 2.66660821, -0.59674153])"
69,4896,2539495,"array([ 2.62333515, -0.6691095 ])"
70,4896,2539499,"array([ 2.73881794, -0.57598141])"
71,4896,2539700,"array([ 2.73697611, -0.62342415])"
72,4896,2539726,"array([ 2.70017428, -0.68773494])"
73,4896,2539812,"array([ 2.66228427, -0.64206987])"
74,4896,2539911,"array([ 2.71642835, -0.60967387])"
75,4896,2539920,"array([ 2.72362299, -0.6834204 ])"
76,4896,2539958,"array([ 2.7826206, -0.7058464])"
77,4896,2539971,"array([ 2.73168452, -0.60610122])"
78,4896,2539999,"array([ 2.7157    , -0.65420334])"
79,4896,2540060,"array([ 2.67300609, -0.62646486])"
80,4896,2540077,"array([ 2.61291907, -0.60807079])"
81,4896,2540115,"array([ 2.75923148, -0.63230017])"
82,4896,2540154,"array([ 2.68221639, -0.67872397])"
83,4896,2540219,"array([ 2.64902162, -0.62666624])"
84,4896,2540317,"array([ 2.72161955, -0.65090425])"
85,4896,2540320,"array([ 2.74435548, -0.63598039])"
86,4896,2540338,"array([ 2.71591737, -0.59359204])"
87,4896,2540353,"array([ 2.70980184, -0.60606683])"
88,4896,2540354,"array([ 2.76649837, -0.6562679 ])"
89,4896,2540360,"array([ 2.77736976, -0.68542819])"
90,4896,2540434,"array([ 2.70389692, -0.43924022])"
91,4896,2540473,"array([ 2.70138319, -0.64077232])"
92,4896,2540498,"array([ 2.67895041, -0.630697  ])"
93,4896,2540512,"array([ 2.65593119, -0.68331597])"
94,4896,2540597,"array([ 2.65035143, -0.60850842])"
95,4896,2540680,"array([ 2.75239889, -0.63025958])"
96,4896,2540702,"array([ 2.7387834, -0.8336859])"
97,4896,2540726,"array([ 2.60820606, -0.62905333])"
98,4896,2540735,"array([ 2.6289685 , -0.63304566])"
99,4896,2540749,"array([ 2.70687895, -0.59359084])"
100,4896,2540821,"array([ 2.72635678, -0.60006621])"
101,4896,2540822,"array([ 2.71805459, -0.58667723])"
102,4896,2540825,"array([ 2.69004232, -0.63144916])"
103,4896,2540865,"array([ 2.64939437, -0.64894908])"
104,4896,2540893,"array([ 2.61846984, -0.6832198 ])"
105,4896,2540913,"array([ 2.66846307, -0.63222997])"
106,4896,2540967,"array([ 2.70125558, -0.62895696])"
107,4896,2540968,"array([ 2.67806322, -0.57678059])"
108,4896,2541017,"array([ 2.67430246, -0.6983663 ])"
109,4896,2541088,"array([ 2.67779142, -0.61766163])"
110,4896,2541156,"array([ 2.69218452, -0.69545307])"
111,4896,2541284,"array([ 2.64357606, -0.64175195])"
112,4896,2541287,"array([ 2.81058083, -0.6298313 ])"
113,4896,2541361,"array([ 2.69227095, -0.6641406 ])"
114,4896,2541372,"array([ 2.56511428, -0.6481598 ])"
115,4896,2541422,"array([ 2.64270314, -0.65180199])"
116,4896,2541527,"array([ 2.59983257, -0.73490948])"
117,4896,2541529,"array([ 2.81427077, -0.54589758])"
118,4896,2541531,"array([ 2.64572681, -0.63213696])"
119,4896,2541536,"array([ 2.71059794, -0.65317891])"
120,4896,2541575,"array([ 2.68109663, -0.72871803])"
121,4896,2541598,"array([ 2.6383324 , -0.62841364])"
122,4896,2541624,"array([ 2.61885199, -0.63939792])"
123,4896,2541628,"array([ 2.72516721, -0.64532074])"
124,4896,2541713,"array([ 2.63404389, -0.64566779])"
125,4896,2541786,"array([ 2.641876  , -0.65724518])"
126,4896,2541804,"array([ 2.63774415, -0.65130774])"
127,4896,2541912,"array([ 2.68872808, -0.72751235])"
128,4896,2541992,"array([ 2.31661196, -0.81926581])"
129,4896,2541994,"array([ 2.58210003, -0.76606756])"
130,4896,2541998,"array([ 2.80384937, -0.68526145])"
131,4896,2542021,"array([ 2.64914915, -0.65363084])"
132,4896,2542022,"array([ 2.67552471, -0.7084383 ])"
133,4896,2542023,"array([ 2.64371437, -0.66626881])"
134,4896,2542047,"array([ 2.87279212, -0.64403422])"
135,4896,2542066,"array([ 2.64963988, -0.68502504])"
136,4896,2542123,"array([ 2.76472096, -0.6295661 ])"
137,4896,2542170,"array([ 2.73605762, -0.60078373])"
138,4896,2542175,"array([ 2.63217453, -0.67329144])"
139,4896,2542198,"array([ 2.67384555, -0.5868595 ])"
140,4896,2542207,"array([ 2.69390453, -0.6277367 ])"
141,4896,2542237,"array([ 2.71660835, -0.59980963])"
142,4896,2542277,"array([ 2.65722805, -0.63469601])"
143,4896,2542374,"array([ 2.64877956, -0.64072215])"
144,4896,2542459,"array([ 2.68622541, -0.68288749])"
