# index, gene, tax_id, _pos
373,6239,176697,"array([ 3.34827047, 11.42299737])"
374,6239,176733,"array([ 2.46613239, 10.36483418])"
375,6239,176750,"array([1.91919557, 9.45884176])"
376,6239,176769,"array([ 2.13302582, 10.32948978])"
377,6239,176815,"array([4.46745219, 7.95325266])"
378,6239,176828,"array([4.16022528, 9.25823101])"
379,6239,176840,"array([ 3.82688865, 10.73485649])"
380,6239,176846,"array([3.31538398, 7.58422222])"
381,6239,176860,"array([2.65465226, 9.5882326 ])"
382,6239,176922,"array([4.81552395, 7.62661384])"
383,6239,176927,"array([4.40971199, 6.70371423])"
384,6239,176992,"array([4.71718647, 7.26949486])"
385,6239,177003,"array([4.02849379, 8.86251097])"
386,6239,177070,"array([ 2.62479547, 10.67577705])"
387,6239,177111,"array([4.87450668, 7.07186212])"
388,6239,177170,"array([ 4.30605899, 10.42231578])"
389,6239,177212,"array([4.08887584, 8.17946889])"
390,6239,177231,"array([ 4.37332174, 10.68150111])"
391,6239,177237,"array([ 3.61910782, 11.06225041])"
392,6239,177342,"array([5.49894618, 7.58830437])"
393,6239,177343,"array([5.7988696 , 6.18790517])"
394,6239,177355,"array([3.7034683 , 8.73613115])"
395,6239,177389,"array([ 1.87692601, 10.2724455 ])"
396,6239,177433,"array([ 2.95255922, 10.13596624])"
397,6239,177521,"array([2.09133738, 9.43429539])"
398,6239,177541,"array([ 2.22409095, 10.21874191])"
399,6239,177561,"array([ 4.56159181, 10.30774583])"
400,6239,177562,"array([ 3.5446407 , 11.55059186])"
401,6239,177595,"array([4.20344598, 7.46228228])"
402,6239,177611,"array([3.18560757, 9.99352356])"
403,6239,177628,"array([2.73327248, 9.28372008])"
404,6239,177633,"array([1.98263063, 9.02410562])"
405,6239,177647,"array([1.93930096, 9.81749638])"
406,6239,177673,"array([ 2.51753583, 10.60389938])"
407,6239,177816,"array([4.22064999, 9.15353327])"
408,6239,177915,"array([ 3.32987206, 11.21012139])"
409,6239,177929,"array([5.27987484, 7.90988126])"
410,6239,177979,"array([3.87553483, 8.81587623])"
411,6239,177988,"array([4.10175902, 7.48346568])"
