# index, gene, tax_id, _pos
237,9606,4147,"array([0.82413448, 3.2261361 ])"
238,9606,4155,"array([0.20166853, 2.70500392])"
239,9606,4170,"array([0.8157121 , 1.89689414])"
240,9606,4171,"array([0.65865043, 2.38281782])"
241,9606,4361,"array([1.1177316, 2.3407237])"
242,9606,4188,"array([0.21485895, 2.66871693])"
243,9606,4189,"array([0.32033713, 2.66373093])"
244,9606,4193,"array([0.73350068, 2.01904093])"
245,9606,7157,"array([0.74954736, 1.76158553])"
246,9606,8850,"array([0.85661   , 1.99629502])"
247,9606,27085,"array([0.81313201, 2.34943415])"
248,9606,6239,"array([0.23427155, 2.51030407])"
249,9606,4208,"array([0.84631783, 1.828036  ])"
250,9606,2033,"array([1.02016567, 2.07944341])"
251,9606,4214,"array([0.58378413, 1.91656787])"
252,9606,2263,"array([0.5068807 , 1.98613372])"
